,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
9623,Focus,2018,17500,Manual,2908,Petrol,145,60.1,1.0
9624,Focus,2019,17200,Manual,5989,Petrol,145,60.1,1.0
9627,Focus,2019,17500,Automatic,11211,Petrol,145,48.7,1.0
9630,Focus,2018,12000,Manual,14917,Petrol,145,60.1,1.0
9637,Focus,2018,13700,Manual,12686,Petrol,145,57.7,1.0
9639,Focus,2016,17000,Manual,17456,Diesel,20,67.3,2.0
9644,Focus,2017,10500,Manual,21718,Petrol,150,60.1,1.0
9646,Focus,2017,10200,Manual,29805,Petrol,150,60.1,1.0
9651,Focus,2018,15000,Manual,15918,Petrol,145,60.1,1.0
9652,Focus,2018,19000,Manual,12130,Petrol,145,41.5,2.0
9653,Focus,2018,12000,Manual,20045,Diesel,145,74.3,1.5
9657,Focus,2017,11795,Manual,30564,Petrol,145,58.9,1.0
9658,Focus,2014,12750,Manual,33202,Petrol,235,39.2,2.0
9669,Focus,2018,15299,Automatic,12315,Petrol,145,50.4,1.0
9671,Focus,2019,16499,Manual,13728,Petrol,145,49.6,1.0
9672,Focus,2019,19000,Automatic,12859,Petrol,145,41.5,1.0
9673,Focus,2019,15299,Manual,9742,Petrol,145,60.1,1.0
9674,Focus,2019,16000,Manual,10263,Petrol,145,58.9,1.0
9675,Focus,2018,16000,Manual,12702,Petrol,145,58.9,1.0
9676,Focus,2017,11995,Manual,15000,Petrol,145,60.1,1.0
9677,Focus,2018,17000,Manual,11910,Petrol,145,58.9,1.0
9680,Focus,2018,16000,Manual,9699,Petrol,145,58.9,1.0
9681,Focus,2019,17000,Manual,9960,Petrol,145,60.1,1.0
9682,Focus,2018,17000,Manual,4853,Petrol,145,60.1,1.0
9683,Focus,2016,8750,Manual,39556,Petrol,20,60.1,1.0
9685,Focus,2019,16470,Manual,9083,Petrol,145,60.1,1.0
9686,Focus,2019,18299,Manual,731,Petrol,145,60.1,1.0
9687,Focus,2017,11000,Manual,10981,Petrol,20,61.4,1.0
9689,Focus,2017,12499,Manual,10276,Petrol,145,60.1,1.0
9693,Focus,2018,20000,Manual,13856,Petrol,145,41.5,2.0
9695,Focus,2018,16999,Manual,7530,Diesel,145,80.7,1.5
9697,Focus,2019,15000,Manual,5842,Diesel,145,80.7,1.5
9703,Focus,2019,16000,Manual,8325,Petrol,145,58.9,1.0
9708,Focus,2018,12030,Manual,18770,Petrol,145,57.7,1.0
9711,Focus,2018,12600,Manual,23164,Diesel,145,74.3,1.5
9723,Focus,2017,11000,Manual,27530,Petrol,20,60.1,1.0
9732,Focus,2019,16200,Manual,12263,Petrol,145,49.6,1.0
9733,Focus,2019,16073,Manual,12820,Petrol,145,60.1,1.0
9734,Focus,2019,15800,Manual,9379,Petrol,145,58.9,1.0
9735,Focus,2019,14995,Manual,6330,Petrol,145,60.1,1.0
9737,Focus,2019,25950,Manual,25,Petrol,145,34.5,2.3
9739,Focus,2017,11900,Manual,11574,Diesel,0,74.3,1.5
9740,Focus,2018,12000,Manual,17225,Petrol,145,61.4,1.0
9746,Focus,2017,9980,Semi-Auto,29927,Diesel,145,74.3,1.5
9754,Focus,2019,14995,Manual,12075,Petrol,145,60.1,1.0
9760,Focus,2017,12700,Semi-Auto,16088,Petrol,150,51.4,1.0
9763,Focus,2013,6700,Manual,47769,Diesel,20,67.3,1.6
9767,Focus,2018,11995,Semi-Auto,16172,Petrol,145,51.4,1.0
9771,Focus,2018,18481,Manual,21217,Petrol,145,41.5,2.0
9772,Focus,2015,7890,Manual,47325,Diesel,0,74.3,1.5
9773,Focus,2018,13820,Manual,14835,Petrol,145,57.7,1.0
9774,Focus,2018,16277,Manual,6507,Petrol,145,60.1,1.0
9775,Focus,2019,16100,Manual,7539,Petrol,150,60.1,1.0
9776,Focus,2017,11600,Manual,26476,Petrol,150,60.1,1.0
9778,Focus,2018,12800,Manual,6945,Petrol,150,60.1,1.0
9785,Focus,2018,15300,Manual,6898,Petrol,150,58.9,1.0
9787,Focus,2019,17300,Manual,11740,Petrol,145,60.1,1.0
9790,Focus,2018,16500,Manual,14023,Petrol,145,60.1,1.0
9802,Focus,2017,10250,Manual,19825,Petrol,150,61.4,1.0
9807,Focus,2019,16200,Manual,7400,Petrol,145,58.9,1.0
9816,Focus,2019,16200,Manual,8166,Petrol,145,58.9,1.0
9818,Focus,2018,14250,Manual,13535,Petrol,145,57.7,1.0
9822,Focus,2017,11250,Manual,20309,Petrol,145,60.1,1.0
9823,Focus,2019,18500,Manual,4417,Petrol,145,60.1,1.0
9824,Focus,2018,14600,Manual,7119,Diesel,145,80.7,1.5
9825,Focus,2019,16500,Manual,5085,Diesel,145,61.4,1.5
9831,Focus,2019,14750,Manual,12648,Petrol,145,58.9,1.0
9832,Focus,2018,11600,Manual,1630,Petrol,150,60.1,1.0
9834,Focus,2019,17000,Manual,11116,Petrol,145,58.9,1.0
9837,Focus,2019,17000,Automatic,7262,Diesel,145,54.3,1.5
9838,Focus,2016,9750,Manual,39236,Petrol,20,60.1,1.0
9840,Focus,2015,9000,Semi-Auto,47354,Petrol,160,44.8,1.6
9847,Focus,2017,18499,Manual,19860,Petrol,145,41.5,2.0
9851,Focus,2020,18999,Manual,1900,Petrol,145,60.1,1.0
9855,Focus,2015,9000,Manual,56369,Diesel,0,74.3,1.5
9856,Focus,2018,16995,Manual,16250,Petrol,145,60.1,1.0
9857,Focus,2019,15295,Manual,7196,Petrol,145,58.9,1.0
9859,Focus,2019,23495,Manual,9000,Petrol,145,34.5,2.3
9860,Focus,2018,13695,Manual,15930,Petrol,145,57.7,1.0
9861,Focus,2017,11295,Manual,15612,Petrol,145,60.1,1.0
9863,Focus,2017,9695,Manual,35483,Petrol,20,60.1,1.0
9864,Focus,2017,10995,Semi-Auto,27328,Petrol,125,51.4,1.0
9867,Focus,2018,12895,Manual,20830,Petrol,145,57.7,1.0
9868,Focus,2018,18495,Manual,16437,Petrol,145,41.5,2.0
9870,Focus,2018,14995,Manual,8201,Petrol,150,58.9,1.0
9872,Focus,2019,15795,Manual,8288,Petrol,145,58.9,1.0
9874,Focus,2019,19499,Manual,9000,Diesel,145,74.3,1.5
9881,Focus,2018,15499,Manual,11000,Petrol,145,60.1,1.0
9883,Focus,2018,15695,Manual,11326,Petrol,145,58.9,1.0
9887,Focus,2017,9995,Manual,30091,Diesel,145,74.3,1.5
9888,Focus,2017,10495,Manual,29620,Diesel,145,74.3,1.5
9889,Focus,2019,17995,Manual,3250,Petrol,145,60.1,1.0
9894,Focus,2018,11295,Manual,13435,Petrol,145,60.1,1.0
9895,Focus,2018,14495,Manual,18406,Diesel,145,80.7,1.5
9896,Focus,2018,10295,Manual,33946,Petrol,145,60.1,1.0
9897,Focus,2013,5991,Manual,52117,Petrol,30,56.5,1.0
9900,Focus,2016,7995,Manual,51217,Diesel,0,74.3,1.5
9902,Focus,2017,10000,Manual,24951,Diesel,150,74.3,1.5
9912,Focus,2015,9495,Manual,22439,Petrol,20,60.1,1.0
9914,Focus,2017,15800,Manual,38571,Diesel,150,67.3,2.0
9916,Focus,2017,15750,Manual,36980,Petrol,150,41.5,2.0
9918,Focus,2013,5998,Manual,41035,Petrol,20,58.9,1.0
9919,Focus,2017,12000,Semi-Auto,13756,Petrol,145,51.4,1.0
9921,Focus,2017,10300,Manual,27871,Diesel,145,74.3,1.5
9925,Focus,2017,10995,Manual,24006,Diesel,0,74.3,1.5
9929,Focus,2016,8900,Manual,44876,Diesel,0,74.3,1.5
9930,Focus,2018,11750,Manual,19371,Petrol,150,60.1,1.0
9936,Focus,2018,11495,Manual,10738,Petrol,145,61.4,1.0
9937,Focus,2018,14500,Manual,18771,Diesel,150,74.3,1.5
9938,Focus,2017,10995,Manual,22511,Petrol,145,60.1,1.0
9941,Focus,2017,11495,Manual,38517,Diesel,145,74.3,1.5
9942,Focus,2017,16795,Manual,20385,Diesel,145,67.3,2.0
9943,Focus,2016,10900,Automatic,33467,Petrol,145,46.3,1.5
9944,Focus,2018,11995,Manual,15984,Petrol,145,60.1,1.0
9947,Focus,2018,13295,Manual,7359,Petrol,145,57.7,1.0
9948,Focus,2018,17995,Manual,21443,Petrol,145,41.5,2.0
9949,Focus,2017,11750,Manual,12200,Petrol,20,60.1,1.0
9953,Focus,2013,6495,Manual,58110,Diesel,20,67.3,1.6
9954,Focus,2018,13900,Manual,16071,Petrol,145,57.7,1.0
9956,Focus,2018,12500,Manual,12900,Petrol,145,61.4,1.0
9957,Focus,2018,15500,Manual,17210,Petrol,145,60.1,1.0
9963,Focus,2016,8440,Manual,53530,Diesel,0,74.3,1.5
9964,Focus,2019,16107,Automatic,2750,Petrol,150,51.4,1.0
9966,Focus,2016,9640,Manual,24920,Diesel,0,74.3,1.5
9969,Focus,2017,10995,Manual,27889,Petrol,20,60.1,1.0
9970,Focus,2013,11990,Manual,47729,Petrol,235,39.2,2.0
9972,Focus,2019,16800,Manual,12750,Diesel,145,74.3,1.5
9974,Focus,2019,16700,Manual,14310,Petrol,145,60.1,1.0
9976,Focus,2020,22000,Manual,50,Petrol,145,48.7,1.0
9979,Focus,2018,18700,Manual,16952,Diesel,145,67.3,2.0
9981,Focus,2017,11000,Manual,24220,Petrol,145,60.1,1.0
9984,Focus,2019,15240,Manual,13206,Diesel,150,80.7,1.5
9985,Focus,2018,13610,Manual,10490,Petrol,150,58.9,1.0
9988,Focus,2014,7038,Manual,57960,Diesel,125,57.7,2.0
9994,Focus,2014,6500,Manual,45073,Petrol,20,58.9,1.0
9996,Focus,2014,6926,Manual,40360,Petrol,20,58.9,1.0
9999,Focus,2016,10600,Manual,22430,Petrol,20,60.1,1.0
10001,Focus,2017,10990,Manual,17980,Diesel,145,74.3,1.5
10003,Focus,2019,19500,Manual,1059,Petrol,145,49.6,1.0
10004,Focus,2017,10680,Manual,22040,Diesel,145,74.3,1.5
10006,Focus,2018,13595,Manual,6380,Petrol,145,60.1,1.0
10013,Focus,2016,8620,Manual,42610,Diesel,0,74.3,1.5
10014,Focus,2017,10400,Manual,21060,Diesel,0,74.3,1.5
10015,Focus,2016,8700,Manual,40580,Diesel,0,74.3,1.5
10022,Focus,2016,8125,Manual,46480,Petrol,20,61.4,1.0
10030,Focus,2017,11495,Manual,16700,Petrol,145,60.1,1.0
10032,Focus,2017,11000,Manual,27980,Diesel,145,74.3,1.5
10033,Focus,2017,9750,Manual,22850,Petrol,145,61.4,1.0
10038,Focus,2017,10500,Manual,21967,Petrol,20,60.1,1.0
10039,Focus,2017,13500,Semi-Auto,8863,Petrol,125,51.4,1.0
10045,Focus,2018,12550,Manual,28230,Petrol,145,60.1,1.0
10051,Focus,2018,13300,Manual,7871,Petrol,145,57.7,1.0
10052,Focus,2015,10495,Semi-Auto,18230,Diesel,20,67.3,1.5
10054,Focus,2016,8995,Manual,37000,Diesel,0,74.3,1.5
10056,Focus,2018,11100,Manual,19841,Petrol,145,60.1,1.0
10057,Focus,2016,9280,Semi-Auto,12500,Petrol,125,51.4,1.0
10059,Focus,2019,14995,Manual,19721,Petrol,145,60.1,1.0
10062,Focus,2014,7495,Manual,25750,Petrol,20,60.1,1.0
10066,Focus,2019,18995,Manual,1800,Petrol,145,60.1,1.0
10071,Focus,2015,7150,Manual,44670,Petrol,20,60.1,1.0
10081,Focus,2018,20500,Manual,7305,Petrol,145,41.5,2.0
10082,Focus,2016,17900,Manual,20096,Petrol,200,41.5,2.0
10083,Focus,2017,12500,Manual,33820,Diesel,145,74.3,1.5
10084,Focus,2019,19500,Automatic,1555,Diesel,145,64.2,2.0
10086,Focus,2018,10895,Manual,16322,Petrol,150,60.1,1.0
10088,Focus,2019,17995,Manual,14569,Petrol,145,60.1,1.0
10091,Focus,2018,11495,Manual,17468,Petrol,145,60.1,1.0
10092,Focus,2018,13265,Manual,19550,Petrol,145,57.7,1.0
10101,Focus,2015,10270,Manual,18653,Diesel,0,74.3,1.5
10105,Focus,2018,12295,Manual,17139,Petrol,150,57.7,1.0
10106,Focus,2015,7495,Manual,56329,Diesel,0,74.3,1.5
10109,Focus,2018,13995,Manual,13520,Petrol,150,57.7,1.0
10110,Focus,2017,8895,Manual,29984,Petrol,20,61.4,1.0
10113,Focus,2017,12000,Manual,28672,Petrol,20,60.1,1.0
10114,Focus,2017,13500,Semi-Auto,16856,Petrol,145,51.4,1.0
10115,Focus,2017,19500,Manual,9342,Petrol,145,41.5,2.0
10116,Focus,2019,16107,Automatic,2750,Petrol,145,51.4,1.0
10118,Focus,2019,15140,Manual,14581,Diesel,150,80.7,1.5
10119,Focus,2017,8700,Manual,45450,Diesel,0,74.3,1.5
10124,Focus,2019,14995,Manual,6623,Petrol,145,60.1,1.0
10129,Focus,2019,16495,Manual,7045,Petrol,145,60.1,1.0
10131,Focus,2019,17990,Manual,10318,Petrol,145,60.1,1.0
10133,Focus,2017,11817,Semi-Auto,12582,Petrol,125,51.4,1.0
10135,Focus,2017,11728,Manual,9340,Diesel,0,74.3,1.5
10136,Focus,2019,17200,Manual,3608,Petrol,150,60.1,1.0
10137,Focus,2019,15750,Manual,5155,Diesel,145,80.7,1.5
10139,Focus,2018,18800,Manual,5087,Petrol,150,41.5,2.0
10145,Focus,2018,13500,Manual,12929,Petrol,145,51.4,1.5
10146,Focus,2017,11900,Manual,21791,Petrol,145,60.1,1.0
10149,Focus,2019,19900,Automatic,942,Petrol,145,51.4,1.0
10153,Focus,2015,9495,Manual,13886,Diesel,20,67.3,1.6
10154,Focus,2017,16958,Manual,24399,Petrol,145,41.5,2.0
10155,Focus,2019,16230,Manual,4924,Petrol,145,60.1,1.0
10161,Focus,2019,18990,Manual,16496,Petrol,145,51.4,1.5
10165,Focus,2018,13900,Manual,12892,Diesel,145,74.3,1.5
10167,Focus,2018,20900,Manual,12307,Petrol,145,41.5,2.0
10170,Focus,2019,15500,Manual,8580,Petrol,145,58.9,1.0
10177,Focus,2018,13500,Manual,11000,Petrol,145,57.7,1.0
10179,Focus,2019,17900,Manual,6690,Petrol,145,51.4,1.5
10180,Focus,2019,17300,Manual,3332,Petrol,145,60.1,1.0
10181,Focus,2019,18800,Manual,5828,Petrol,145,60.1,1.0
10183,Focus,2018,12900,Manual,16165,Petrol,145,57.7,1.0
10184,Focus,2019,19000,Manual,3849,Petrol,145,51.4,1.5
10190,Focus,2019,18400,Manual,3674,Diesel,145,57.7,1.5
10192,Focus,2018,16000,Manual,10754,Diesel,145,80.7,1.5
10195,Focus,2016,12317,Automatic,2618,Petrol,145,46.3,1.5
10197,Focus,2016,14500,Automatic,3255,Petrol,145,46.3,1.5
10199,Focus,2018,15000,Manual,10755,Diesel,145,80.7,1.5
10200,Focus,2018,15000,Manual,12234,Diesel,145,74.3,1.5
10202,Focus,2019,18200,Manual,4101,Petrol,145,58.9,1.0
10204,Focus,2018,17000,Manual,27234,Diesel,145,67.3,2.0
10206,Focus,2018,12400,Manual,21264,Petrol,150,57.7,1.0
10207,Focus,2018,14795,Manual,6894,Petrol,145,58.9,1.0
10213,Focus,2017,11700,Manual,39093,Petrol,145,51.4,1.5
10214,Focus,2019,19995,Manual,9172,Petrol,145,60.1,1.0
10215,Focus,2018,10295,Manual,22711,Petrol,145,61.4,1.0
10216,Focus,2020,22995,Manual,5817,Petrol,145,60.1,1.0
10218,Focus,2018,11995,Manual,10048,Petrol,145,60.1,1.0
10219,Focus,2020,18900,Manual,10,Petrol,150,60.1,1.0
10225,Focus,2018,19900,Manual,16744,Diesel,145,67.3,2.0
10226,Focus,2017,11800,Manual,6859,Petrol,20,60.1,1.0
10227,Focus,2018,13000,Manual,12581,Petrol,145,51.4,1.5
10229,Focus,2018,10500,Manual,30753,Petrol,150,60.1,1.0
10240,Focus,2017,12000,Manual,22296,Diesel,145,74.3,1.5
10247,Focus,2018,13990,Manual,9770,Petrol,145,58.9,1.0
10248,Focus,2017,9890,Semi-Auto,39900,Diesel,145,74.3,1.5
10251,Focus,2014,6324,Manual,57170,Petrol,30,56.5,1.0
10253,Focus,2016,9995,Manual,7905,Diesel,0,74.3,1.5
10257,Focus,2018,16557,Automatic,25000,Diesel,145,74.3,1.5
10260,Focus,2019,20000,Automatic,6290,Petrol,145,39.8,1.5
10262,Focus,2017,11400,Manual,15000,Petrol,20,61.4,1.0
10263,Focus,2017,16000,Manual,38359,Diesel,145,67.3,2.0
10268,Focus,2016,10250,Manual,34297,Diesel,0,74.3,1.5
10274,Focus,2017,18777,Manual,7390,Petrol,145,41.5,2.0
10287,Focus,2017,11800,Manual,21934,Diesel,150,74.3,1.5
10296,Focus,2019,20500,Automatic,953,Diesel,145,64.2,2.0
10302,Focus,2016,13500,Manual,32643,Diesel,20,67.3,2.0
10304,Focus,2017,11295,Manual,5063,Petrol,20,61.4,1.0
10311,Focus,2017,12790,Manual,3184,Diesel,145,74.3,1.5
10312,Focus,2018,12350,Semi-Auto,5315,Petrol,145,51.4,1.0
10324,Focus,2019,25000,Manual,1841,Petrol,145,34.5,2.3
10325,Focus,2017,10000,Manual,24951,Diesel,145,74.3,1.5
10327,Focus,2019,17490,Manual,12300,Petrol,145,60.1,1.0
10328,Focus,2019,19490,Manual,500,Petrol,145,47.9,1.0
10329,Focus,2013,6000,Automatic,44000,Petrol,165,44.1,1.6
10331,Focus,2018,15789,Manual,8459,Petrol,145,51.4,1.5
10332,Focus,2018,15789,Manual,8459,Petrol,145,51.4,1.5
10333,Focus,2016,11989,Automatic,25913,Petrol,145,46.3,1.5
10334,Focus,2016,9489,Manual,16160,Petrol,20,60.1,1.0
10339,Focus,2019,17000,Manual,6337,Petrol,145,58.9,1.0
10343,Focus,2018,11995,Manual,16246,Petrol,145,61.4,1.0
10346,Focus,2016,9995,Manual,35286,Diesel,0,74.3,1.5
10353,Focus,2017,11495,Manual,13459,Petrol,145,60.1,1.0
10357,Focus,2017,11700,Manual,18479,Petrol,20,60.1,1.0
10359,Focus,2017,11495,Manual,20958,Petrol,145,60.1,1.0
10360,Focus,2018,16495,Manual,24344,Petrol,145,60.1,1.0
10361,Focus,2018,18795,Manual,12589,Petrol,145,41.5,2.0
10372,Focus,2017,9995,Manual,14716,Petrol,145,61.4,1.0
10373,Focus,2019,17995,Manual,5668,Petrol,145,58.9,1.0
10374,Focus,2018,12995,Manual,14233,Petrol,145,57.7,1.0
10376,Focus,2020,19995,Manual,130,Petrol,145,58.9,1.0
10377,Focus,2017,11995,Manual,22081,Diesel,0,74.3,1.5
10378,Focus,2018,12020,Manual,10020,Petrol,145,60.1,1.0
10379,Focus,2017,12795,Semi-Auto,10106,Petrol,145,51.4,1.0
10381,Focus,2016,9495,Manual,9750,Petrol,20,60.1,1.0
10382,Focus,2018,15475,Automatic,15751,Diesel,145,67.3,1.5
10383,Focus,2017,10000,Manual,17753,Petrol,20,60.1,1.0
10385,Focus,2017,10340,Manual,31767,Petrol,145,60.1,1.0
10386,Focus,2017,10975,Manual,24035,Petrol,150,60.1,1.0
10389,Focus,2017,17475,Manual,24550,Diesel,20,67.3,2.0
10391,Focus,2019,18975,Manual,6200,Petrol,145,49.6,1.0
10395,Focus,2018,12695,Manual,10908,Petrol,145,60.1,1.0
10404,Focus,2017,10460,Manual,40412,Diesel,145,74.3,1.5
10405,Focus,2018,13195,Manual,15010,Diesel,145,74.3,1.5
10410,Focus,2019,18995,Manual,11994,Petrol,145,60.1,1.0
10413,Focus,2018,12995,Manual,33019,Diesel,145,74.3,1.5
10414,Focus,2017,11795,Manual,12260,Petrol,145,60.1,1.0
10420,Focus,2018,18495,Manual,12446,Petrol,145,41.5,2.0
10421,Focus,2017,11195,Semi-Auto,31648,Diesel,145,74.3,1.5
10422,Focus,2019,15595,Manual,5257,Petrol,145,58.9,1.0
10425,Focus,2017,17475,Manual,24550,Diesel,20,67.3,2.0
10426,Focus,2019,18975,Manual,6200,Petrol,145,49.6,1.0
10433,Focus,2018,15475,Automatic,15751,Diesel,145,67.3,1.5
10437,Focus,2019,16295,Manual,6065,Petrol,145,60.1,1.0
10438,Focus,2015,8695,Manual,39394,Petrol,20,60.1,1.0
10449,Focus,2018,13495,Manual,22279,Petrol,145,57.7,1.0
10452,Focus,2017,17995,Manual,11432,Petrol,145,41.5,2.0
10453,Focus,2017,17295,Manual,21232,Petrol,145,41.5,2.0
10454,Focus,2017,10895,Manual,21128,Petrol,145,61.4,1.0
10456,Focus,2017,17495,Manual,25739,Petrol,145,41.5,2.0
10457,Focus,2020,23995,Manual,6102,Petrol,145,60.1,1.0
10460,Focus,2017,10795,Manual,25000,Petrol,145,61.4,1.0
10461,Focus,2019,15695,Manual,18800,Petrol,145,58.9,1.0
10463,Focus,2018,11995,Manual,19036,Petrol,145,60.1,1.0
10466,Focus,2018,14495,Manual,9321,Petrol,145,57.7,1.0
10467,Focus,2018,11995,Manual,16246,Petrol,145,61.4,1.0
10473,Focus,2019,17495,Manual,9080,Petrol,145,49.6,1.0
10474,Focus,2019,16995,Manual,8720,Diesel,145,80.7,1.5
10478,Focus,2019,16995,Manual,12700,Petrol,145,58.9,1.0
10479,Focus,2018,10195,Manual,32176,Petrol,145,61.4,1.0
10480,Focus,2018,13195,Manual,13518,Petrol,145,57.7,1.0
10482,Focus,2017,16995,Manual,39684,Diesel,150,67.3,2.0
10486,Focus,2017,15795,Manual,19948,Diesel,20,67.3,2.0
10488,Focus,2019,14100,Manual,20287,Diesel,150,80.7,1.5
10490,Focus,2018,16900,Manual,21931,Petrol,150,41.5,2.0
10495,Focus,2017,11795,Manual,9616,Petrol,145,61.4,1.0
10498,Focus,2018,13295,Manual,22406,Petrol,145,57.7,1.0
10499,Focus,2019,15995,Manual,5452,Petrol,145,58.9,1.0
10500,Focus,2017,11495,Manual,13764,Petrol,145,60.1,1.0
10501,Focus,2017,10595,Manual,14716,Petrol,145,61.4,1.0
10502,Focus,2018,18695,Manual,12589,Petrol,145,41.5,2.0
10504,Focus,2019,17495,Manual,7471,Petrol,145,49.6,1.0
10505,Focus,2019,17495,Manual,6370,Petrol,145,58.9,1.0
10507,Focus,2019,14925,Manual,12987,Petrol,150,58.9,1.0
10508,Focus,2019,17125,Automatic,1858,Petrol,145,50.4,1.0
10510,Focus,2018,18995,Manual,6317,Petrol,145,41.5,2.0
10511,Focus,2017,10795,Manual,24161,Petrol,145,61.4,1.0
10513,Focus,2018,11695,Manual,7788,Petrol,145,61.4,1.0
10514,Focus,2017,9995,Manual,32187,Petrol,145,61.4,1.0
10515,Focus,2018,15495,Manual,21162,Petrol,145,58.9,1.0
10516,Focus,2018,13495,Manual,23111,Petrol,145,58.9,1.0
10517,Focus,2018,12195,Manual,8734,Petrol,145,61.4,1.0
10520,Focus,2018,11495,Manual,17468,Petrol,150,60.1,1.0
10523,Focus,2018,11795,Manual,26500,Petrol,150,60.1,1.0
10526,Focus,2019,18995,Manual,4710,Petrol,145,49.6,1.0
10527,Focus,2019,25995,Manual,13312,Diesel,145,50.4,2.0
10530,Focus,2019,17995,Manual,14569,Petrol,145,60.1,1.0
10535,Focus,2018,12995,Manual,21950,Petrol,150,57.7,1.0
10539,Focus,2018,12699,Manual,21442,Petrol,145,57.7,1.0
10540,Focus,2017,15499,Manual,38688,Diesel,150,67.3,2.0
10544,Focus,2018,12199,Manual,14766,Petrol,145,60.1,1.0
10545,Focus,2018,14499,Manual,11997,Diesel,145,80.7,1.5
10550,Focus,2019,15495,Manual,12583,Petrol,150,60.1,1.0
10552,Focus,2015,8495,Manual,33012,Petrol,20,60.1,1.0
10556,Focus,2018,11795,Manual,17995,Petrol,145,61.4,1.0
10557,Focus,2018,12295,Manual,13500,Petrol,145,60.1,1.0
10564,Focus,2017,11499,Manual,11091,Petrol,145,60.1,1.0
10568,Focus,2017,10999,Manual,25331,Petrol,145,60.1,1.0
10570,Focus,2018,13870,Manual,9446,Petrol,145,58.9,1.0
10571,Focus,2018,11640,Manual,29546,Petrol,150,57.7,1.0
10578,Focus,2018,13289,Manual,22058,Petrol,145,57.7,1.0
10579,Focus,2018,11689,Manual,20827,Petrol,145,60.1,1.0
10580,Focus,2018,13491,Manual,15919,Petrol,145,57.7,1.0
10583,Focus,2017,11695,Semi-Auto,22804,Petrol,125,51.4,1.0
10584,Focus,2016,10795,Semi-Auto,2903,Petrol,160,44.8,1.6
10595,Focus,2015,9390,Semi-Auto,16370,Petrol,160,44.8,1.6
10599,Focus,2018,11795,Manual,20611,Petrol,150,61.4,1.0
10602,Focus,2017,10689,Manual,26058,Diesel,145,74.3,1.5
10604,Focus,2018,20991,Manual,6833,Petrol,145,41.5,2.0
10606,Focus,2019,17389,Automatic,10898,Petrol,145,42.8,1.0
10608,Focus,2018,13289,Manual,22058,Petrol,145,57.7,1.0
10610,Focus,2018,13491,Manual,15919,Petrol,145,57.7,1.0
10611,Focus,2018,18689,Manual,14277,Diesel,145,67.3,2.0
10612,Focus,2018,12791,Manual,16565,Petrol,145,60.1,1.0
10613,Focus,2018,13150,Semi-Auto,14346,Petrol,145,51.4,1.0
10616,Focus,2018,18689,Manual,14277,Diesel,145,67.3,2.0
10617,Focus,2018,12791,Manual,16565,Petrol,145,60.1,1.0
10618,Focus,2019,17991,Manual,6682,Petrol,145,48.7,1.0
10619,Focus,2018,16000,Manual,12898,Diesel,145,74.3,1.5
10620,Focus,2018,19444,Automatic,8000,Diesel,145,64.2,2.0
10621,Focus,2019,20795,Automatic,7000,Diesel,145,64.2,2.0
10631,Focus,2016,9270,Manual,16327,Diesel,0,83.1,1.5
10633,Focus,2013,6370,Manual,50223,Petrol,30,56.5,1.0
10634,Focus,2018,13441,Manual,16117,Diesel,150,74.3,1.5
10636,Focus,2015,7660,Manual,45878,Diesel,0,74.3,1.5
10641,Focus,2017,18900,Manual,12811,Petrol,200,41.5,2.0
10644,Focus,2018,17997,Manual,15336,Petrol,145,41.5,2.0
10647,Focus,2019,18140,Manual,4577,Diesel,145,61.4,1.5
10648,Focus,2019,14491,Manual,7588,Petrol,145,60.1,1.0
10649,Focus,2019,15260,Manual,11301,Petrol,145,60.1,1.0
10650,Focus,2019,15440,Manual,10613,Petrol,145,60.1,1.0
10651,Focus,2019,14730,Manual,3803,Petrol,145,58.9,1.0
10652,Focus,2019,18910,Manual,11167,Petrol,145,58.9,1.0
10653,Focus,2019,13491,Manual,3915,Petrol,145,60.1,1.0
10654,Focus,2019,15420,Manual,5447,Petrol,145,60.1,1.0
10655,Focus,2019,15860,Manual,4265,Petrol,145,60.1,1.0
10659,Focus,2017,10750,Manual,6245,Petrol,20,60.1,1.0
10663,Focus,2019,15320,Manual,9369,Petrol,145,60.1,1.0
10664,Focus,2016,8760,Manual,38113,Petrol,20,61.4,1.0
10667,Focus,2017,18520,Manual,17327,Petrol,145,41.5,2.0
10668,Focus,2018,20370,Manual,13008,Petrol,145,41.5,2.0
10669,Focus,2017,19910,Manual,17434,Petrol,145,41.5,2.0
10672,Focus,2019,17480,Manual,3314,Petrol,145,60.1,1.0
10674,Focus,2019,20380,Manual,6235,Diesel,145,70.6,2.0
10675,Focus,2019,17491,Automatic,9389,Petrol,145,50.4,1.0
10676,Focus,2017,11560,Manual,17530,Petrol,145,60.1,1.0
10678,Focus,2019,16230,Automatic,16424,Diesel,145,67.3,1.5
10681,Focus,2020,15600,Manual,557,Petrol,145,60.1,1.0
10685,Focus,2016,10300,Manual,14896,Diesel,0,74.3,1.5
10692,Focus,2016,7730,Manual,55923,Diesel,0,74.3,1.5
10699,Focus,2017,9700,Manual,42956,Petrol,20,60.1,1.0
10700,Focus,2016,9160,Manual,31410,Diesel,0,74.3,1.5
10702,Focus,2015,7000,Manual,54724,Diesel,0,74.3,1.5
10708,Focus,2018,13160,Manual,21235,Diesel,145,80.7,1.5
10709,Focus,2017,13595,Manual,50289,Petrol,205,41.5,2.0
10717,Focus,2019,16200,Manual,12981,Petrol,150,49.6,1.0
